=== GC_1m_1789910262328.csv (5004 5m bars (aggregated), tickSize=0.1, stopRule=ZONE_SIZE_MULTIPLE(1.5), RR=1.0) ===
structure: 95 valid pullbacks, 66 TJL pairs formed, 26 flips
trades: 234 (65W / 163L / 6 flat)
totalR=-98.00 avgR=-0.42 maxDrawdownR=100.00

  2026-09-16T00:50:00Z LONG  entry=4317.90 stop=4314.90 target=4320.90 exit=4320.90 (target) R=1.00
  2026-09-16T02:25:00Z LONG  entry=4338.80 stop=4338.50 target=4339.10 exit=4338.50 (stop) R=-1.00
  2026-09-16T10:55:00Z LONG  entry=4392.10 stop=4391.30 target=4392.90 exit=4391.30 (stop) R=-1.00
  2026-09-16T11:50:00Z LONG  entry=4388.40 stop=4387.60 target=4389.20 exit=4387.60 (stop) R=-1.00
  2026-09-16T12:05:00Z SHORT entry=4389.00 stop=4389.80 target=4388.20 exit=4388.20 (target) R=1.00
  2026-09-16T12:15:00Z SHORT entry=4383.30 stop=4384.10 target=4382.50 exit=4382.50 (target) R=1.00
  2026-09-16T12:45:00Z SHORT entry=4387.20 stop=4388.00 target=4386.40 exit=4388.00 (stop) R=-1.00
  2026-09-16T12:55:00Z SHORT entry=4388.40 stop=4389.20 target=4387.60 exit=4389.20 (stop) R=-1.00
  2026-09-16T13:05:00Z SHORT entry=4389.50 stop=4390.30 target=4388.70 exit=4390.30 (stop) R=-1.00
  2026-09-16T13:15:00Z SHORT entry=4394.60 stop=4399.10 target=4390.10 exit=4390.10 (target) R=1.00
  2026-09-16T13:35:00Z SHORT entry=4387.00 stop=4387.80 target=4386.20 exit=4387.80 (stop) R=-1.00
  2026-09-16T13:45:00Z SHORT entry=4384.10 stop=4384.90 target=4383.30 exit=4384.90 (stop) R=-1.00
  2026-09-16T14:55:00Z SHORT entry=4397.30 stop=4398.80 target=4395.80 exit=4398.80 (stop) R=-1.00
  2026-09-16T15:05:00Z SHORT entry=4399.20 stop=4400.70 target=4397.70 exit=4397.70 (target) R=1.00
  2026-09-16T15:45:00Z SHORT entry=4395.00 stop=4396.50 target=4393.50 exit=4396.50 (stop) R=-1.00
  2026-09-16T17:55:00Z SHORT entry=4399.00 stop=4400.50 target=4397.50 exit=4400.50 (stop) R=-1.00
  2026-09-17T01:05:00Z SHORT entry=4341.60 stop=4357.10 target=4326.10 exit=4326.10 (target) R=1.00
  2026-09-17T05:50:00Z SHORT entry=4341.40 stop=4356.90 target=4325.90 exit=4356.90 (stop) R=-1.00
  2026-09-17T08:30:00Z LONG  entry=4356.70 stop=4341.20 target=4372.20 exit=4372.20 (target) R=1.00
